	sequence_id	cluster_id
1103	NC_025631	Fish
1104	NC_026717	Fish
1105	NC_022845	Fish
1106	NC_011219	Fish
1107	NC_016705	Fish
1108	NC_025562	Fish
1109	NC_015354	Fish
1110	NC_029471	Fish
1111	NC_020655	Fish
1112	NC_005317	Fish
1113	NC_036148	Fish
1114	NC_029461	Fish
1115	NC_030170	Fish
1116	NC_015358	Fish
1117	NC_003160	Fish
1118	NC_015346	Fish
1119	NC_008670	Fish
1120	NC_010234	Fish
1121	NC_031567	Fish
1122	NC_016195	Fish
1123	NC_029946	Fish
1124	NC_011947	Fish
1125	NC_014689	Fish
1126	NC_013087	Fish
1127	NC_004406	Fish
1128	NC_011946	Fish
1129	NC_006919	Fish
1130	NC_023968	Fish
1131	NC_025297	Fish
1132	NC_034753	Fish
1133	NC_031562	Fish
1134	NC_044104	Fish
1135	NC_015092	Fish
1136	NC_044650	Fish
1137	NC_012908	Fish
1138	NC_014268	Fish
1139	NC_014880	Fish
1140	NC_024238	Fish
1141	NC_029425	Fish
1142	NC_015531	Fish
1143	NC_031610	Fish
1144	NC_035982	Fish
1145	NC_014061	Fish
1146	NC_004388	Fish
1147	NC_022702	Fish
1148	NC_015815	Fish
1149	NC_011636	Fish
1150	NC_014353	Fish
1151	NC_028291	Fish
1152	NC_025585	Fish
1153	NC_028513	Fish
1154	NC_039135	Fish
1155	NC_008126	Fish
1156	NC_011331	Fish
1157	NC_021752	Fish
1158	NC_028277	Fish
1159	NC_016682	Fish
1160	NC_023265	Fish
1161	NC_035428	Fish
1162	NC_031424	Fish
1163	NC_031586	Fish
1164	NC_028416	Fish
1165	NC_029228	Fish
1166	NC_004413	Fish
1167	NC_023797	Fish
1168	NC_009854	Fish
1169	NC_037408	Fish
1170	NC_024422	Fish
1171	NC_026725	Fish
1172	NC_013868	Fish
1173	NC_033916	Fish
1174	NC_045927	Fish
1175	NC_025199	Fish
1176	NC_027097	Fish
1177	NC_020032	Fish
1178	NC_026533	Fish
1179	NC_014849	Fish
1180	NC_028033	Fish
1181	NC_033938	Fish
1182	NC_010007	Fish
1183	NC_015551	Fish
1184	NC_033859	Fish
1185	NC_016672	Fish
1186	NC_014882	Fish
1187	NC_023972	Fish
1188	NC_013189	Fish
1189	NC_037505	Fish
1190	NC_022844	Fish
1191	NC_024436	Fish
1192	NC_037220	Fish
1193	NC_027166	Fish
1194	NC_018553	Fish
1195	NC_012679	Fish
1196	NC_004592	Fish
1197	NC_031522	Fish
1198	NC_008461	Fish
1199	NC_016673	Fish
1200	NC_021134	Fish
1201	NC_006818	Fish
1202	NC_022725	Fish
1203	NC_036721	Fish
1204	NC_021757	Fish
1205	NC_043910	Fish
1206	NC_029349	Fish
1207	NC_027857	Fish
1208	NC_014893	Fish
1209	NC_025930	Fish
1210	NC_027968	Fish
1211	NC_006355	Fish
1212	NC_029382	Fish
1213	NC_024848	Fish
1214	NC_009576	Fish
1215	NC_017892	Fish
1216	NC_043859	Fish
1217	NC_018566	Fish
1218	NC_003175	Fish
1219	NC_005318	Fish
1220	NC_041429	Fish
1221	NC_029423	Fish
1222	NC_005257	Fish
1223	NC_030610	Fish
1224	NC_024672	Fish
1225	NC_018037	Fish
1226	NC_024058	Fish
1227	NC_035954	Fish
1228	NC_025665	Fish
1229	NC_033545	Fish
1230	NC_026794	Fish
1231	NC_026119	Fish
1232	NC_029445	Fish
1233	NC_011321	Fish
1234	NC_029252	Fish
1235	NC_003181	Fish
1236	NC_043916	Fish
1237	NC_022955	Fish
1238	NC_008280	Fish
1239	NC_024739	Fish
1240	NC_035660	Fish
1241	NC_021620	Fish
1242	NC_036229	Fish
1243	NC_013845	Fish
1244	NC_045214	Fish
1245	NC_012737	Fish
1246	NC_014277	Fish
1247	NC_015541	Fish
1248	NC_029451	Fish
1249	NC_008747	Fish
1250	NC_025953	Fish
1251	NC_021935	Fish
1252	NC_010271	Fish
1253	NC_031569	Fish
1254	NC_033860	Fish
1255	NC_009066	Fish
1256	NC_030485	Fish
1257	NC_023947	Fish
1258	NC_027587	Fish
1259	NC_023272	Fish
1260	NC_036393	Fish
1261	NC_026899	Fish
1262	NC_018135	Fish
1263	NC_037469	Fish
1264	NC_031608	Fish
1265	NC_035944	Fish
1266	NC_027592	Fish
1267	NC_023799	Fish
1268	NC_029877	Fish
1269	NC_026128	Fish
1270	NC_008671	Fish
1271	NC_042248	Fish
1272	NC_028516	Fish
1273	NC_030278	Fish
1274	NC_012906	Fish
1275	NC_028169	Fish
1276	NC_014265	Fish
1277	NC_015239	Fish
1278	NC_025771	Fish
1279	NC_013724	Fish
1280	NC_023129	Fish
1281	NC_010108	Fish
1282	NC_001960	Fish
1283	NC_013872	Fish
1284	NC_033934	Fish
1285	NC_028151	Fish
1286	NC_022486	Fish
1287	NC_018559	Fish
1288	NC_036391	Fish
1289	NC_013873	Fish
1290	NC_024921	Fish
1291	NC_022692	Fish
1292	NC_011623	Fish
1293	NC_010963	Fish
1294	NC_029488	Fish
1295	NC_017891	Fish
1296	NC_027594	Fish
1297	NC_029437	Fish
1298	NC_013705	Fish
1299	NC_018824	Fish
1300	NC_024749	Fish
1301	NC_026918	Fish
1302	NC_017611	Fish
1303	NC_009061	Fish
1304	NC_023336	Fish
1305	NC_004392	Fish
1306	NC_030521	Fish
1307	NC_015355	Fish
1308	NC_020046	Fish
1309	NC_031575	Fish
1310	NC_030322	Fish
1311	NC_004384	Fish
1312	NC_004407	Fish
1313	NC_044725	Fish
1314	NC_010110	Fish
1315	NC_041192	Fish
1316	NC_022960	Fish
1317	NC_026106	Fish
1318	NC_033950	Fish
1319	NC_034340	Fish
1320	NC_042503	Fish
1321	NC_020468	Fish
1322	NC_015082	Fish
1323	NC_013611	Fish
1324	NC_031580	Fish
1325	NC_031625	Fish
1326	NC_022480	Fish
1327	NC_031620	Fish
1328	NC_029438	Fish
1329	NC_024573	Fish
1330	NC_035994	Fish
1331	NC_024088	Fish
1332	NC_023461	Fish
1333	NC_012705	Fish
1334	NC_036146	Fish
1335	NC_010274	Fish
1336	NC_028224	Fish
1337	NC_027167	Fish
1338	NC_030009	Fish
1339	NC_011631	Fish
1340	NC_020012	Fish
1341	NC_046441	Fish
1342	NC_040863	Fish
1343	NC_022191	Fish
1344	NC_012044	Fish
1345	NC_020047	Fish
1346	NC_017608	Fish
1347	NC_018825	Fish
1348	NC_002812	Fish
1349	NC_013871	Fish
1350	NC_008103	Fish
1351	NC_023222	Fish
1352	NC_007889	Fish
1353	NC_034658	Fish
1354	NC_045225	Fish
1355	NC_017876	Fish
1356	NC_027417	Fish
1357	NC_015350	Fish
1358	NC_024039	Fish
1359	NC_003163	Fish
1360	NC_031585	Fish
1361	NC_009855	Fish
1362	NC_008666	Fish
1363	NC_022182	Fish
1364	NC_037015	Fish
1365	NC_013623	Fish
1366	NC_008743	Fish
1367	NC_029761	Fish
1368	NC_036149	Fish
1369	NC_034667	Fish
1370	NC_031524	Fish
1371	NC_035867	Fish
1372	NC_036741	Fish
1373	NC_027664	Fish
1374	NC_015102	Fish
1375	NC_022464	Fish
1376	NC_031529	Fish
1377	NC_029348	Fish
1378	NC_019647	Fish
1379	NC_006531	Fish
1380	NC_017880	Fish
1381	NC_028089	Fish
1382	NC_028434	Fish
1383	NC_010156	Fish
1384	NC_003184	Fish
1385	NC_008675	Fish
1386	NC_034352	Fish
1387	NC_031572	Fish
1388	NC_030344	Fish
1389	NC_033959	Fish
1390	NC_026303	Fish
1391	NC_021765	Fish
1392	NC_031553	Fish
1393	NC_012714	Fish
1394	NC_034651	Fish
1395	NC_013605	Fish
1396	NC_015107	Fish
1397	NC_027435	Fish
1398	NC_029323	Fish
1399	NC_033944	Fish
1400	NC_024949	Fish
1401	NC_021107	Fish
1402	NC_027169	Fish
1403	NC_004411	Fish
1404	NC_018366	Fish
1405	NC_020339	Fish
1406	NC_032035	Fish
1407	NC_021616	Fish
1408	NC_037924	Fish
1409	NC_030759	Fish
1410	NC_008102	Fish
1411	NC_005804	Fish
1412	NC_023539	Fish
1413	NC_010267	Fish
1414	NC_004405	Fish
1415	NC_001778	Fish
1416	NC_004404	Fish
1417	NC_031632	Fish
1418	NC_037474	Fish
1419	NC_025300	Fish
1420	NC_010269	Fish
1421	NC_041097	Fish
1422	NC_043904	Fish
1423	NC_030326	Fish
1424	NC_011924	Fish
1425	NC_011168	Fish
1426	NC_008672	Fish
1427	NC_022952	Fish
1428	NC_004419	Fish
1429	NC_015754	Fish
1430	NC_028593	Fish
1431	NC_018534	Fish
1432	NC_004696	Fish
1433	NC_022931	Fish
1434	NC_004382	Fish
1435	NC_023976	Fish
1436	NC_026886	Fish
1437	NC_026535	Fish
1438	NC_022177	Fish
1439	NC_005144	Fish
1440	NC_037858	Fish
1441	NC_015995	Fish
1442	NC_013577	Fish
1443	NC_008616	Fish
1444	NC_034339	Fish
1445	NC_011925	Fish
1446	NC_022509	Fish
1447	NC_021601	Fish
1448	NC_028173	Fish
1449	NC_026236	Fish
1450	NC_042212	Fish
1451	NC_020654	Fish
1452	NC_025301	Fish
1453	NC_021418	Fish
1454	NC_037731	Fish
1455	NC_016698	Fish
1456	NC_003191	Fish
1457	NC_037020	Fish
1458	NC_033935	Fish
1459	NC_015839	Fish
1460	NC_018555	Fish
1461	NC_033521	Fish
1462	NC_031607	Fish
1463	NC_031559	Fish
1464	NC_002081	Fish
1465	NC_024431	Fish
1466	NC_023101	Fish
1467	NC_009773	Fish
1468	NC_021392	Fish
1469	NC_035001	Fish
1470	NC_031561	Fish
1471	NC_028544	Fish
1472	NC_022142	Fish
1473	NC_015341	Fish
1474	NC_036348	Fish
1475	NC_031636	Fish
1476	NC_025589	Fish
1477	NC_015240	Fish
1478	NC_033541	Fish
1479	NC_028276	Fish
1480	NC_029709	Fish
1481	NC_024585	Fish
1482	NC_029350	Fish
1483	NC_026712	Fish
1484	NC_008657	Fish
1485	NC_010649	Fish
1486	NC_027411	Fish
1487	NC_044075	Fish
1488	NC_031631	Fish
1489	NC_024746	Fish
1490	NC_022506	Fish
1491	NC_022510	Fish
1492	NC_006131	Fish
1493	NC_044072	Fish
1494	NC_029728	Fish
1495	NC_031803	Fish
1496	NC_045285	Fish
1497	NC_023446	Fish
1498	NC_027289	Fish
1499	NC_029938	Fish
1500	NC_021129	Mammals
1501	NC_018358	Mammals
1502	NC_023263	Mammals
1503	NC_007179	Mammals
1504	NC_022425	Mammals
1505	NC_020683	Mammals
1506	NC_012098	Mammals
1507	NC_003039	Mammals
1508	NC_006518	Mammals
1509	NC_019617	Mammals
1510	NC_012059	Mammals
1511	NC_007937	Mammals
1512	NC_001665	Mammals
1513	NC_007936	Mammals
1514	NC_021434	Mammals
1515	NC_009574	Mammals
1516	NC_022419	Mammals
1517	NC_024818	Mammals
1518	NC_023970	Mammals
1519	NC_001941	Mammals
1520	NC_029381	Mammals
1521	NC_012775	Mammals
1522	NC_026706	Mammals
1523	NC_025271	Mammals
1524	NC_012061	Mammals
1525	NC_028561	Mammals
1526	NC_026542	Mammals
1527	NC_025283	Mammals
1528	NC_015486	Mammals
1529	NC_002619	Mammals
1530	NC_013068	Mammals
1531	NC_019626	Mammals
1532	NC_020675	Mammals
1533	NC_011120	Mammals
1534	NC_008133	Mammals
1535	NC_020757	Mammals
1536	NC_020637	Mammals
1537	NC_029762	Mammals
1538	NC_021939	Mammals
1539	NC_009970	Mammals
1540	NC_014871	Mammals
1541	NC_009969	Mammals
1542	NC_023830	Mammals
1543	NC_027115	Mammals
1544	NC_006520	Mammals
1545	NC_004028	Mammals
1546	NC_013993	Mammals
1547	NC_006901	Mammals
1548	NC_022422	Mammals
1549	NC_028320	Mammals
1550	NC_024604	Mammals
1551	NC_026034	Mammals
1552	NC_006924	Mammals
1553	NC_023780	Mammals
1554	NC_020743	Mammals
1555	NC_008136	Mammals
1556	NC_028303	Mammals
1557	NC_008447	Mammals
1558	NC_012096	Mammals
1559	NC_005315	Mammals
1560	NC_018053	Mammals
1561	NC_004030	Mammals
1562	NC_005435	Mammals
1563	NC_023958	Mammals
1564	NC_029760	Mammals
1565	NC_004563	Mammals
1566	NC_020719	Mammals
1567	NC_012764	Mammals
1568	NC_014701	Mammals
1569	NC_007009	Mammals
1570	NC_028567	Mammals
1571	NC_024558	Mammals
1572	NC_008218	Mammals
1573	NC_000934	Mammals
1574	NC_005269	Mammals
1575	NC_011124	Mammals
1576	NC_011112	Mammals
1577	NC_014692	Mammals
1578	NC_029840	Mammals
1579	NC_020688	Mammals
1580	NC_028571	Mammals
1581	NC_031835	Mammals
1582	NC_020664	Mammals
1583	NC_020622	Mammals
1584	NC_021949	Mammals
1585	NC_005277	Mammals
1586	NC_020699	Mammals
1587	NC_011117	Mammals
1588	NC_019801	Mammals
1589	NC_020696	Mammals
1590	NC_012095	Mammals
1591	NC_021944	Mammals
1592	NC_016707	Mammals
1593	NC_020704	Mammals
1594	NC_027692	Mammals
1595	NC_019802	Mammals
1596	NC_020631	Mammals
1597	NC_008427	Mammals
1598	NC_012684	Mammals
1599	NC_004027	Mammals
1600	NC_025902	Mammals
1601	NC_028210	Mammals
1602	NC_020690	Mammals
1603	NC_021386	Mammals
1604	NC_003040	Mammals
1605	NC_012141	Mammals
1606	NC_032286	Mammals
1607	NC_020006	Mammals
1608	NC_027248	Mammals
1609	NC_019591	Mammals
1610	NC_003427	Mammals
1611	NC_023210	Mammals
1612	NC_004031	Mammals
1613	NC_020659	Mammals
1614	NC_016689	Mammals
1615	NC_025287	Mammals
1616	NC_019585	Mammals
1617	NC_025952	Mammals
1618	NC_013840	Mammals
1619	NC_005044	Mammals
1620	NC_008433	Mammals
1621	NC_012057	Mammals
1622	NC_028558	Mammals
1623	NC_023122	Mammals
1624	NC_001992	Mammals
1625	NC_010302	Mammals
1626	NC_026098	Mammals
1627	NC_011638	Mammals
1628	NC_005826	Mammals
1629	NC_029346	Mammals
1630	NC_027742	Mammals
1631	NC_024628	Mammals
1632	NC_021478	Mammals
1633	NC_014770	Mammals
1634	NC_023962	Mammals
1635	NC_026063	Mammals
1636	NC_019588	Mammals
1637	NC_020755	Mammals
1638	NC_013996	Mammals
1639	NC_024567	Mammals
1640	NC_020740	Mammals
1641	NC_022421	Mammals
1642	NC_020686	Mammals
1643	NC_028557	Mammals
1644	NC_005828	Mammals
1645	NC_025568	Mammals
1646	NC_027604	Mammals
1647	NC_020666	Mammals
1648	NC_031802	Mammals
1649	NC_027278	Mammals
1650	NC_012461	Mammals
1651	NC_021945	Mammals
1652	NC_021956	Mammals
1653	NC_001821	Mammals
1654	NC_020661	Mammals
1655	NC_020716	Mammals
1656	NC_028554	Mammals
1657	NC_005129	Mammals
1658	NC_018595	Mammals
1659	NC_001601	Mammals
1660	NC_019580	Mammals
1661	NC_003033	Mammals
1662	NC_027956	Mammals
1663	NC_005825	Mammals
1664	NC_020476	Mammals
1665	NC_013834	Mammals
1666	NC_026723	Mammals
1667	NC_005270	Mammals
1668	NC_027499	Mammals
1669	NC_028302	Mammals
1670	NC_020624	Mammals
1671	NC_009748	Mammals
1672	NC_028556	Mammals
1673	NC_023457	Mammals
1674	NC_014042	Mammals
1675	NC_006517	Mammals
1676	NC_014875	Mammals
1677	NC_026915	Mammals
1678	NC_006914	Mammals
1679	NC_016662	Mammals
1680	NC_024860	Mammals
1681	NC_016055	Mammals
1682	NC_021946	Mammals
1683	NC_020695	Mammals
1684	NC_009677	Mammals
1685	NC_025277	Mammals
1686	NC_016008	Mammals
1687	NC_001640	Mammals
1688	NC_027245	Mammals
1689	NC_011358	Mammals
1690	NC_005314	Mammals
1691	NC_009492	Mammals
1692	NC_021947	Mammals
1693	NC_006519	Mammals
1694	NC_023459	Mammals
1695	NC_024041	Mammals
1696	NC_025270	Mammals
1697	NC_028309	Mammals
1698	NC_020677	Mammals
1699	NC_009629	Mammals
1700	NC_012387	Mammals
1701	NC_025330	Mammals
1702	NC_030179	Mammals
1703	NC_026705	Mammals
1704	NC_025268	Mammals
1705	NC_005271	Mammals
1706	NC_032373	Mammals
1707	NC_026204	Mammals
1708	NC_019578	Mammals
1709	NC_023347	Mammals
1710	NC_020678	Mammals
1711	NC_021965	Mammals
1712	NC_021958	Mammals
1713	NC_024043	Mammals
1714	NC_008416	Mammals
1715	NC_015841	Mammals
1716	NC_002764	Mammals
1717	NC_009056	Mammals
1718	NC_027828	Mammals
1719	NC_006524	Mammals
1720	NC_028013	Mammals
1721	NC_028576	Mammals
1722	NC_020681	Mammals
1723	NC_020789	Mammals
1724	NC_027424	Mammals
1725	NC_020723	Mammals
1726	NC_007629	Mammals
1727	NC_001602	Mammals
1728	NC_020433	Mammals
1729	NC_003321	Mammals
1730	NC_020642	Mammals
1731	NC_008145	Mammals
1732	NC_014051	Mammals
1733	NC_015243	Mammals
1734	NC_012053	Mammals
1735	NC_027237	Mammals
1736	NC_012103	Mammals
1737	NC_020706	Mammals
1738	NC_018096	Mammals
1739	NC_002765	Mammals
1740	NC_026976	Mammals
1741	NC_010640	Mammals
1742	NC_027579	Mammals
1743	NC_016178	Mammals
1744	NC_020621	Mammals
1745	NC_007632	Mammals
1746	NC_014044	Mammals
1747	NC_021959	Mammals
1748	NC_016191	Mammals
1749	NC_020656	Mammals
1750	NC_032352	Mammals
1751	NC_015241	Mammals
1752	NC_028306	Mammals
1753	NC_012763	Mammals
1754	NC_014696	Mammals
1755	NC_027945	Mammals
1756	NC_020684	Mammals
1757	NC_025278	Mammals
1758	NC_027500	Mammals
1759	NC_025516	Mammals
1760	NC_020738	Mammals
1761	NC_004032	Mammals
1762	NC_012051	Mammals
1763	NC_022426	Mammals
1764	NC_011519	Mammals
1765	NC_013558	Mammals
1766	NC_021952	Mammals
1767	NC_030184	Mammals
1768	NC_020620	Mammals
1769	NC_021398	Mammals
1770	NC_025949	Mammals
1771	NC_020618	Mammals
1772	NC_010641	Mammals
1773	NC_021951	Mammals
1774	NC_002369	Mammals
1775	NC_025308	Mammals
1776	NC_026086	Mammals
1777	NC_023889	Mammals
1778	NC_012683	Mammals
1779	NC_008418	Mammals
1780	NC_005971	Mammals
1781	NC_001325	Mammals
1782	NC_026095	Mammals
1783	NC_021955	Mammals
1784	NC_007631	Mammals
1785	NC_020744	Mammals
1786	NC_025559	Mammals
1787	NC_001643	Mammals
1788	NC_020722	Mammals
1789	NC_025769	Mammals
1790	NC_005268	Mammals
1791	NC_013753	Mammals
1792	NC_029375	Mammals
1793	NC_011125	Mammals
1794	NC_026120	Mammals
1795	NC_008432	Mammals
1796	NC_025222	Mammals
1797	NC_010340	Mammals
1798	NC_019583	Mammals
1799	NC_020640	Mammals
1800	NC_025748	Mammals
1801	NC_019579	Mammals
1802	NC_008134	Mammals
1803	NC_030788	Mammals
1804	NC_005276	Mammals
1805	NC_026090	Mammals
1806	NC_024933	Mammals
1807	NC_022474	Mammals
1808	NC_019582	Mammals
1809	NC_008066	Mammals
1810	NC_005279	Mammals
1811	NC_008419	Mammals
1812	NC_021948	Mammals
1813	NC_014855	Mammals
1814	NC_025296	Mammals
1815	NC_020670	Mammals
1816	NC_020667	Mammals
1817	NC_027243	Mammals
1818	NC_018060	Mammals
1819	NC_018598	Mammals
1820	NC_020733	Mammals
1821	NC_020732	Mammals
1822	NC_010497	Mammals
1823	NC_012681	Mammals
1824	NC_022428	Mammals
1825	NC_006523	Mammals
1826	NC_020709	Mammals
1827	NC_020739	Mammals
1828	NC_028317	Mammals
1829	NC_009691	Mammals
1830	NC_011579	Mammals
1831	NC_020619	Mammals
1832	NC_020627	Mammals
1833	NC_020766	Mammals
1834	NC_020750	Mammals
1835	NC_020717	Mammals
1836	NC_021953	Mammals
1837	NC_020629	Mammals
1838	NC_020701	Mammals
1839	NC_002746	Mammals
1840	NC_013069	Mammals
1841	NC_002521	Mammals
1842	NC_012058	Mammals
1843	NC_018367	Mammals
1844	NC_028318	Mammals
1845	NC_025269	Mammals
1846	NC_008220	Mammals
1847	NC_026443	Mammals
1848	NC_011821	Mammals
1849	NC_007703	Mammals
1850	NC_028321	Mammals
1851	NC_020687	Mammals
1852	NC_020708	Mammals
1853	NC_028319	Mammals
1854	NC_010300	Mammals
1855	NC_008431	Mammals
1856	NC_020669	Mammals
1857	NC_028573	Mammals
1858	NC_014453	Mammals
1859	NC_008491	Mammals
1860	NC_026529	Mammals
1861	NC_023965	Mammals
1862	NC_012062	Mammals
1863	NC_021954	Mammals
1864	NC_025550	Mammals
1865	NC_001321	Mammals
1866	NC_024259	Mammals
1867	NC_027935	Mammals
1868	NC_003426	Mammals
1869	NC_015484	Mammals
1870	NC_018788	Mammals
1871	NC_013276	Mammals
1872	NC_028577	Mammals
1873	NC_020720	Mammals
1874	NC_002658	Mammals
1875	NC_014864	Mammals
1876	NC_026442	Mammals
1877	NC_009628	Mammals
1878	NC_006931	Mammals
1879	NC_008216	Mammals
1880	NC_011137	Mammals
1881	NC_026456	Mammals
1882	NC_020639	Mammals
1883	AC_000022	Mammals
1884	NC_001794	Mammals
1885	NC_003428	Mammals
1886	NC_030330	Mammals
1887	NC_020616	Mammals
1888	NC_005034	Mammals
1889	NC_010339	Mammals
1890	NC_028301	Mammals
1891	NC_028501	Mammals
1892	NC_020721	Mammals
1893	NC_028564	Mammals
1894	NC_025670	Mammals
1895	NC_020705	Mammals
1896	NC_020753	Mammals
1897	NC_005358	Mammals
1898	NC_002080	Mammals
1899	NC_020657	Mammals
1900	NC_020759	Mammals
1901	NC_028568	Mammals
1902	NC_002763	Mammals
1903	NC_019799	Mammals
1904	NC_021974	Mammals
1905	NC_010298	Mammals
1906	NC_023838	Mammals
1907	NC_027932	Mammals
1908	NC_020700	Mammals
1909	NC_020749	Mammals
1910	NC_025221	Mammals
1911	NC_018062	Mammals
1912	NC_028299	Mammals
1913	NC_020737	Mammals
1914	NC_020746	Mammals
1915	NC_020756	Mammals
1916	NC_021957	Mammals
1917	NC_005274	Mammals
1918	NC_020638	Mammals
1919	NC_027449	Mammals
1920	NC_008137	Mammals
1921	NC_010638	Mammals
1922	NC_027244	Mammals
1923	NC_020693	Mammals
1924	NC_008830	Mammals
1925	NC_028570	Mammals
1926	NC_001646	Mammals
1927	NC_018783	Mammals
1928	NC_020745	Mammals
1929	NC_010299	Mammals
1930	NC_006516	Mammals
1931	NC_012761	Mammals
1932	NC_020748	Mammals
1933	NC_029422	Mammals
1934	NC_006835	Mammals
1935	NC_020727	Mammals
1936	NC_015529	Mammals
1937	NC_008215	Mammals
1938	NC_005943	Mammals
1939	NC_018115	Mammals
1940	NC_023543	Mammals
1941	NC_019584	Mammals
1942	NC_002631	Mammals
1943	NC_004921	Mammals
1944	NC_028307	Mammals
1945	NC_025201	Mammals
1946	NC_006926	Mammals
1947	NC_020692	Mammals
1948	NC_020010	Mammals
1949	NC_029191	Mammals
1950	NC_023089	Mammals
1951	NC_012771	Mammals
1952	NC_015112	Mammals
1953	NC_024051	Mammals
1954	NC_023211	Mammals
1955	NC_024042	Mammals
1956	NC_023542	Mammals
1957	NC_009692	Mammals
1958	NC_020646	Mammals
1959	NC_016470	Mammals
1960	NC_007393	Mammals
1961	NC_028572	Mammals
1962	NC_020432	Mammals
1963	NC_006928	Mammals
1964	NC_012102	Mammals
1965	NC_016427	Mammals
1966	NC_020734	Mammals
1967	NC_027083	Mammals
1968	NC_008424	Mammals
1969	NC_028308	Mammals
1970	NC_023351	Mammals
1971	NC_018780	Mammals
1972	NC_029888	Mammals
1973	NC_022429	Mammals
1974	NC_029939	Mammals
1975	NC_002391	Mammals
1976	NC_006380	Mammals
1977	NC_008064	Mammals
1978	NC_026064	Mammals
1979	NC_020009	Mammals
1980	NC_006993	Mammals
1981	NC_019441	Mammals
1982	NC_023100	Mammals
1983	NC_023368	Mammals
1984	NC_028592	Mammals
1985	NC_020658	Mammals
1986	NC_004577	Mammals
1987	NC_024538	Mammals
1988	NC_005434	Mammals
1989	NC_023950	Mammals
1990	NC_028150	Mammals
1991	NC_008425	Mammals
1992	NC_033347	Mammals
1993	NC_023541	Mammals
1994	NC_029342	Mammals
1995	NC_018603	Mammals
1996	NC_009331	Mammals
1997	NC_020715	Mammals
1998	NC_020648	Mammals
1999	NC_024819	Mammals
2000	DQ333819	Amphibians
2001	KJ815050	Amphibians
2002	KY885249	Amphibians
2003	NC_027072	Amphibians
2004	NC_023341	Amphibians
2005	KF540157	Amphibians
2006	KJ627182	Amphibians
2007	KM035413	Amphibians
2008	NC_044877	Amphibians
2009	DQ333808	Amphibians
2010	DQ333817	Amphibians
2011	NC_032320	Amphibians
2012	KX619450	Amphibians
2013	KM247364	Amphibians
2014	KY752074	Amphibians
2015	NC_030333	Amphibians
2016	GU384690	Amphibians
2017	NC_032335	Amphibians
2018	NC_044873	Amphibians
2019	NC_032313	Amphibians
2020	KX094979	Amphibians
2021	MF953479	Amphibians
2022	KT972718	Amphibians
2023	KU127230	Amphibians
2024	NC_037854	Amphibians
2025	GQ368660	Amphibians
2026	KX298241	Amphibians
2027	EU880333	Amphibians
2028	JX508744	Amphibians
2029	MH972198	Amphibians
2030	MN241431	Amphibians
2031	NC_008085	Amphibians
2032	NC_007440	Amphibians
2033	KX233864	Amphibians
2034	EU880329	Amphibians
2035	LC538211	Amphibians
2036	MF673131	Amphibians
2037	HM991333	Amphibians
2038	EU880316	Amphibians
2039	NC_032325	Amphibians
2040	MH141597	Amphibians
2041	NC_045110	Amphibians
2042	JX878885	Amphibians
2043	NC_032354	Amphibians
2044	KF540152	Amphibians
2045	EU880312	Amphibians
2046	JX508739	Amphibians
2047	AY789013	Amphibians
2048	GU078471	Amphibians
2049	NC_032317	Amphibians
2050	KY829114	Amphibians
2051	DQ333816	Amphibians
2052	JX508748	Amphibians
2053	KR349313	Amphibians
2054	JX508743	Amphibians
2055	KC196066	Amphibians
2056	NC_006402	Amphibians
2057	KT878719	Amphibians
2058	GQ368657	Amphibians
2059	NC_032314	Amphibians
2060	AB689008	Amphibians
2061	KX298240	Amphibians
2062	AB777217	Amphibians
2063	EU880307	Amphibians
2064	JX508762	Amphibians
2065	NC_032311	Amphibians
2066	GQ244466	Amphibians
2067	KY399474	Amphibians
2068	FJ432700	Amphibians
2069	NC_032331	Amphibians
2070	KP281272	Amphibians
2071	KY744236	Amphibians
2072	NC_032356	Amphibians
2073	KF956111	Amphibians
2074	KP289200	Amphibians
2075	KP979646	Amphibians
2076	EU880318	Amphibians
2077	AY728232	Amphibians
2078	KT285802	Amphibians
2079	KC686711	Amphibians
2080	KP013110	Amphibians
2081	MN427892	Amphibians
2082	NC_044876	Amphibians
2083	NC_032347	Amphibians
2084	KU255459	Amphibians
2085	JX508754	Amphibians
2086	KF199146	Amphibians
2087	AY728212	Amphibians
2088	KY441640	Amphibians
2089	KP260928	Amphibians
2090	NC_044882	Amphibians
2091	DQ333822	Amphibians
2092	AY458594	Amphibians
2093	EU880314	Amphibians
2094	KP814009	Amphibians
2095	KT750963	Amphibians
2096	HQ697276	Amphibians
2097	JQ692869	Amphibians
2098	AB208679	Amphibians
2099	NC_044869	Amphibians
2100	NC_032308	Amphibians
2101	KU297946	Amphibians
2102	KJ941041	Amphibians
2103	KJ546429	Amphibians
2104	KP013096	Amphibians
2105	KF540158	Amphibians
2106	EF201847	Amphibians
2107	NC_032359	Amphibians
2108	NC_030054	Amphibians
2109	KX233869	Amphibians
2110	AY728229	Amphibians
2111	GU078472	Amphibians
2112	AY659993	Amphibians
2113	DQ333811	Amphibians
2114	FJ594965	Amphibians
2115	GQ244464	Amphibians
2116	NC_006336	Amphibians
2117	JN415127	Amphibians
2118	NC_044883	Amphibians
2119	HQ697279	Amphibians
2120	NC_049862	Amphibians
2121	EU880335	Amphibians
2122	JX181763	Amphibians
2123	AY728225	Amphibians
2124	HQ456771	Amphibians
2125	AY458595	Amphibians
